,State,date,January,February,March,April,May,June,July,August,September,October,November,December
16,Tennessee,1966,31.4,39.0,48.2,56.9,64.1,71.9,78.6,73.9,67.7,55.1,49.0,38.5
17,Tennessee,1967,39.4,35.9,53.3,61.9,63.6,73.0,72.7,71.4,65.1,57.3,43.7,42.9
18,Tennessee,1968,34.2,31.9,47.1,58.2,64.6,73.4,76.4,77.6,67.8,58.0,47.0,36.5
19,Tennessee,1969,35.5,38.6,40.6,58.9,66.2,74.1,79.3,74.4,68.0,58.0,44.2,35.6
20,Tennessee,1970,29.7,37.2,45.8,59.6,67.2,72.0,75.3,76.3,73.9,59.3,45.6,42.8
21,Tennessee,1971,35.8,37.9,43.5,56.8,62.1,75.4,75.0,74.1,71.9,64.5,47.4,47.4
22,Tennessee,1972,40.0,38.8,47.8,58.5,65.1,70.6,75.0,75.1,72.2,57.0,45.1,41.1
23,Tennessee,1973,35.9,38.0,54.8,55.4,62.6,74.6,77.2,74.9,72.6,62.2,51.3,39.7
24,Tennessee,1974,44.6,41.1,53.6,57.2,67.0,69.1,76.3,74.5,65.4,55.7,48.0,39.7
25,Tennessee,1975,41.3,42.3,45.1,55.7,68.5,73.2,75.9,76.7,66.2,59.8,49.4,39.6
26,Tennessee,1976,33.4,47.1,53.0,57.6,61.1,71.6,74.8,73.0,66.6,52.8,39.7,35.5
27,Tennessee,1977,23.1,37.9,52.3,60.8,68.8,74.1,79.1,76.9,71.8,55.1,50.0,37.4
28,Tennessee,1978,26.8,28.9,45.1,59.5,64.8,73.9,77.8,76.4,72.7,55.9,52.2,39.8
29,Tennessee,1979,29.2,33.5,49.7,57.5,64.7,71.9,75.2,74.9,68.3,57.8,47.5,39.9
30,Tennessee,1980,38.8,33.9,44.6,55.8,65.6,73.4,80.7,79.6,73.3,55.6,46.6,39.1
31,Tennessee,1981,32.3,40.0,45.5,62.8,62.6,75.7,78.0,74.5,66.8,56.7,48.9,36.4
32,Tennessee,1982,32.8,39.5,51.4,53.7,69.2,71.5,77.8,74.3,67.5,58.6,49.3,45.8
33,Tennessee,1983,36.2,40.6,48.0,51.7,63.4,71.8,78.3,79.6,69.7,60.1,47.9,32.9
34,Tennessee,1984,32.0,42.7,45.7,56.2,63.1,75.1,74.7,75.0,67.1,64.6,45.6,48.2
35,Tennessee,1985,28.5,36.2,51.4,59.8,66.4,73.1,76.5,74.8,68.3,62.8,55.5,33.8
36,Tennessee,1986,35.9,43.6,49.1,59.1,67.2,75.3,80.1,74.6,72.3,59.6,49.9,39.3
37,Tennessee,1987,35.9,42.0,50.3,55.0,71.0,75.0,77.6,78.4,69.3,52.5,50.7,42.6
38,Tennessee,1988,32.8,37.8,48.5,57.2,64.5,73.7,77.2,78.2,69.7,52.4,49.3,39.6
39,Tennessee,1989,42.8,38.2,51.1,56.4,62.8,72.2,76.0,75.0,68.4,58.4,48.2,29.4
40,Tennessee,1990,43.8,48.0,51.3,56.0,64.0,73.9,76.3,76.0,71.4,57.7,51.7,43.0
41,Tennessee,1991,38.4,42.7,50.8,60.9,70.2,74.2,78.1,75.5,70.2,59.5,45.4,43.2
42,Tennessee,1992,38.6,45.1,48.3,57.2,63.4,70.4,76.9,71.8,68.6,56.6,47.8,39.2
43,Tennessee,1993,40.9,38.4,45.1,54.6,65.4,73.5,80.5,77.3,68.3,56.8,46.1,39.2
44,Tennessee,1994,32.0,41.8,48.2,60.2,61.9,75.4,75.8,73.9,66.9,58.9,52.8,43.7
45,Tennessee,1995,38.2,39.0,51.8,58.7,66.2,72.0,77.3,79.4,68.2,58.4,42.8,37.3
46,Tennessee,1996,35.8,39.1,43.5,54.5,68.6,73.4,75.6,75.0,67.5,58.5,44.5,42.7
47,Tennessee,1997,37.0,45.0,52.9,53.0,61.5,70.9,77.5,74.2,69.6,57.7,43.9,38.9
48,Tennessee,1998,42.6,44.4,48.4,56.8,69.5,75.8,78.0,76.4,74.4,61.6,50.7,43.3
49,Tennessee,1999,42.0,44.7,44.8,61.4,65.8,74.4,79.4,77.0,69.3,58.4,52.8,41.5
50,Tennessee,2000,37.8,45.4,52.5,55.3,68.8,74.1,76.8,77.1,69.6,61.1,46.9,30.6
51,Tennessee,2001,34.3,44.7,44.6,61.3,66.9,71.9,77.1,76.7,67.6,56.5,53.0,44.4
52,Tennessee,2002,40.3,40.5,48.3,60.9,64.2,74.9,78.8,77.8,73.3,60.9,45.3,39.5
53,Tennessee,2003,32.2,38.5,51.3,59.4,66.5,70.6,76.2,77.1,68.1,58.5,52.8,38.9
54,Tennessee,2004,36.9,39.4,52.7,57.2,70.1,73.7,75.6,72.2,69.6,62.8,53.0,38.7
55,Tennessee,2005,42.8,44.4,47.0,57.9,63.3,74.0,78.0,78.9,72.6,59.3,50.4,36.4
56,Tennessee,2006,45.0,38.5,49.6,63.2,65.0,73.2,78.0,79.2,67.2,56.1,48.4,43.3
57,Tennessee,2007,40.2,35.9,56.4,55.2,68.7,75.2,76.2,82.6,73.0,63.2,48.2,44.5
58,Tennessee,2008,36.4,42.2,48.8,57.2,64.8,75.4,76.8,75.2,71.2,57.9,45.2,40.4
59,Tennessee,2009,35.3,42.3,50.3,57.2,66.4,75.6,73.7,74.9,70.6,56.2,50.5,37.9
60,Tennessee,2010,32.8,33.7,47.2,60.9,69.1,78.4,79.8,79.8,71.6,59.2,49.8,32.7
61,Tennessee,2011,33.9,43.1,50.6,61.0,65.7,76.5,80.0,77.8,68.1,56.8,51.0,42.8
62,Tennessee,2012,42.4,44.5,59.8,60.0,70.4,73.6,80.5,75.6,69.1,56.7,45.8,45.6
63,Tennessee,2013,41.0,40.8,42.7,56.8,65.0,74.2,74.8,74.7,70.7,59.5,44.8,40.4
64,Tennessee,2014,30.0,38.3,45.0,58.6,67.3,74.8,73.4,75.9,70.7,60.2,42.4,42.8
65,Tennessee,2015,36.1,31.4,49.0,60.1,68.0,75.9,78.3,74.2,70.9,59.7,53.5,51.3
66,Tennessee,2016,34.8,42.5,53.9,59.5,65.3,76.5,79.8,79.0,74.1,64.6,52.7,40.9
67,Tennessee,2017,44.9,48.9,51.1,63.1,66.6,73.0,78.1,74.6,69.1,60.8,49.9,39.5
68,Tennessee,2018,32.9,48.5,48.2,52.9,72.3,76.5,78.1,76.5,74.9,61.0,44.4,42.7
69,Tennessee,2019,39.4,46.7,46.9,59.3,70.1,73.4,77.8,76.9,76.4,61.7,44.2,45.2
70,Tennessee,2020,43.0,43.3,54.7,55.4,64.0,73.5,79.2,76.4,69.9,60.4,51.9,39.5
71,Tennessee,2021,39.7,37.4,53.6,56.2,64.1,74.0,77.0,77.2,69.6,63.4,45.6,50.4
0,North_Dakota,1950,-11.9,7.8,18.4,32.0,49.0,62.0,65.9,63.5,57.1,45.9,20.3,8.8
1,North_Dakota,1951,2.0,10.7,11.7,38.2,56.1,58.3,68.0,63.5,52.4,41.2,20.6,4.7
2,North_Dakota,1952,1.7,16.5,17.4,47.8,55.0,64.8,67.7,66.9,60.5,42.3,29.0,18.0
3,North_Dakota,1953,13.1,18.0,25.6,35.7,51.4,62.7,67.9,69.1,57.2,51.0,34.0,19.0
4,North_Dakota,1954,-2.0,29.6,22.3,38.6,49.6,61.0,70.2,65.9,54.9,43.1,34.4,22.1
5,North_Dakota,1955,10.2,6.7,18.4,47.6,57.2,61.8,71.2,70.7,56.1,46.5,14.3,4.4
6,North_Dakota,1956,5.3,7.8,21.2,34.8,53.1,68.2,66.0,66.0,54.0,47.6,28.2,17.0
7,North_Dakota,1957,1.0,12.0,26.2,39.7,54.1,60.8,73.0,66.6,54.3,43.2,28.1,21.7
8,North_Dakota,1958,17.3,10.6,25.8,43.4,57.4,58.6,64.8,68.9,57.7,46.0,26.4,10.6
9,North_Dakota,1959,2.3,5.6,30.9,41.0,51.4,66.1,70.2,70.0,55.3,37.9,19.6,23.3
10,North_Dakota,1960,7.2,10.3,16.6,40.7,54.2,61.3,71.6,68.3,58.8,45.7,27.2,13.2
11,North_Dakota,1961,12.0,17.8,32.0,36.9,52.0,68.2,69.0,72.4,52.5,45.2,27.8,7.2
12,North_Dakota,1962,6.3,7.0,20.5,41.4,52.5,63.6,65.3,67.8,54.9,47.9,33.5,17.4
13,North_Dakota,1963,1.4,13.7,32.4,41.8,52.4,66.1,71.1,68.3,60.9,54.8,31.5,8.8
14,North_Dakota,1964,14.8,19.7,19.4,43.6,56.4,62.2,71.0,64.2,53.4,45.5,24.9,1.9
15,North_Dakota,1965,1.2,8.6,13.7,39.8,52.8,62.4,68.0,65.9,45.4,47.7,25.9,20.3
16,North_Dakota,1966,-5.8,8.0,30.3,35.8,51.8,63.3,71.9,64.3,58.3,44.6,20.9,13.7
17,North_Dakota,1967,10.6,7.6,25.3,37.4,49.2,61.4,68.3,67.2,59.9,43.3,27.9,13.3
18,North_Dakota,1968,6.7,11.4,33.5,41.4,49.8,61.1,67.5,63.8,56.9,44.7,29.0,7.8
19,North_Dakota,1969,-3.5,12.0,16.8,44.6,54.7,56.9,67.1,71.5,59.0,38.5,30.4,16.6
20,North_Dakota,1970,1.4,13.3,17.6,36.9,51.7,67.1,70.8,68.7,57.0,42.8,24.7,9.2
21,North_Dakota,1971,-0.2,12.4,25.0,42.4,52.8,64.7,65.0,70.0,56.0,44.1,27.5,9.1
22,North_Dakota,1972,1.9,6.1,24.2,39.2,56.6,64.3,64.5,68.5,53.6,40.1,25.7,6.1
23,North_Dakota,1973,14.4,18.5,35.5,40.6,53.8,63.9,67.8,71.2,54.9,48.2,21.8,10.6
24,North_Dakota,1974,4.4,14.0,22.6,40.9,49.7,63.8,72.8,62.9,53.0,46.5,28.6,19.7
25,North_Dakota,1975,11.7,9.6,19.8,33.5,53.4,62.8,72.4,65.2,54.4,45.4,29.6,15.5
26,North_Dakota,1976,9.6,22.7,23.3,45.4,55.2,65.6,69.7,70.0,59.1,39.5,23.9,11.3
27,North_Dakota,1977,-2.0,21.5,32.2,48.8,63.2,65.2,69.9,61.2,55.5,45.6,25.0,6.7
28,North_Dakota,1978,-3.6,5.0,24.7,41.3,57.3,63.1,67.8,67.4,61.2,45.4,21.2,6.9
29,North_Dakota,1979,-4.6,-1.0,20.7,33.2,48.3,63.6,69.6,65.0,59.7,44.4,25.2,22.6
30,North_Dakota,1980,6.5,12.5,21.8,48.2,59.7,64.6,70.5,63.7,55.7,42.8,33.2,14.7
31,North_Dakota,1981,16.7,20.1,34.2,46.2,53.7,60.9,70.0,69.1,57.4,43.2,34.9,12.2
32,North_Dakota,1982,-7.4,9.4,22.4,38.5,53.6,59.4,69.2,66.5,56.0,43.9,23.3,19.2
33,North_Dakota,1983,18.9,23.0,27.5,38.5,50.0,62.8,72.2,73.8,55.8,44.0,29.8,-2.6
34,North_Dakota,1984,12.9,26.6,23.8,43.2,52.3,63.2,70.0,71.6,51.3,43.2,27.1,7.3
35,North_Dakota,1985,6.6,10.7,31.6,46.2,58.6,58.4,69.3,62.7,51.8,42.6,13.4,7.0
36,North_Dakota,1986,17.8,11.1,35.5,41.2,55.4,65.8,68.2,64.9,52.9,45.0,21.3,20.8
37,North_Dakota,1987,19.4,26.4,27.9,50.2,59.3,67.5,69.8,63.9,58.2,41.6,33.8,22.3
38,North_Dakota,1988,7.3,11.9,29.4,44.1,60.1,74.1,72.1,69.1,55.6,42.6,26.9,15.8
39,North_Dakota,1989,12.9,2.6,20.4,41.9,55.9,62.3,73.5,68.7,57.2,44.8,25.9,6.6
40,North_Dakota,1990,21.8,17.7,31.9,42.1,52.7,64.3,67.9,69.2,60.6,43.4,30.2,9.0
41,North_Dakota,1991,6.7,25.1,30.1,45.4,56.5,66.2,68.8,70.7,56.7,39.6,21.7,20.3
42,North_Dakota,1992,20.3,24.4,33.3,40.1,57.0,61.4,61.8,62.8,54.9,43.7,26.0,9.2
43,North_Dakota,1993,5.9,9.6,28.2,41.3,54.2,58.8,62.4,64.5,52.2,41.8,24.2,16.3
44,North_Dakota,1994,-1.9,3.0,30.8,41.8,57.3,63.9,65.7,65.7,59.9,46.6,29.7,17.3
45,North_Dakota,1995,9.7,16.5,24.9,36.6,51.6,66.3,67.6,69.5,56.1,43.1,22.0,11.6
46,North_Dakota,1996,0.3,14.6,17.3,36.3,50.4,65.1,66.6,69.1,56.1,42.8,15.0,4.6
47,North_Dakota,1997,1.6,16.7,22.5,36.5,51.7,67.2,68.7,67.4,60.4,45.3,25.4,24.9
48,North_Dakota,1998,10.4,27.8,21.8,46.9,56.9,59.8,70.2,70.6,62.4,45.4,28.8,17.4
49,North_Dakota,1999,6.9,22.9,31.2,42.6,54.3,62.6,69.2,67.3,53.6,43.3,37.3,24.3
50,North_Dakota,2000,12.4,22.1,35.1,41.6,55.4,60.4,69.7,68.4,57.0,46.3,21.7,2.8
51,North_Dakota,2001,17.0,5.5,27.1,42.6,56.0,62.7,70.2,70.3,58.3,42.2,37.1,17.9
52,North_Dakota,2002,16.9,24.1,16.3,38.2,48.6,65.6,72.1,66.1,59.2,34.7,29.4,20.8
53,North_Dakota,2003,10.7,8.8,22.8,44.9,53.3,62.0,69.9,72.2,56.8,47.9,19.6,20.3
54,North_Dakota,2004,3.8,15.5,30.4,43.4,49.8,59.1,67.1,61.5,59.0,44.2,33.3,19.4
55,North_Dakota,2005,6.4,20.3,28.9,46.8,51.2,64.9,69.8,66.1,59.7,45.4,31.5,17.8
56,North_Dakota,2006,25.9,15.0,27.5,48.5,55.5,65.3,73.8,69.1,55.7,39.9,28.4,21.4
57,North_Dakota,2007,13.7,7.7,32.6,40.7,55.8,65.3,73.1,66.0,58.1,46.3,29.2,12.7
58,North_Dakota,2008,9.6,10.3,26.5,40.0,51.4,60.8,69.2,68.6,56.7,44.4,29.5,5.0
59,North_Dakota,2009,5.0,11.4,20.0,39.2,51.7,60.7,64.6,64.5,63.3,38.0,36.4,7.4
60,North_Dakota,2010,9.7,9.3,31.6,47.2,52.4,63.1,68.8,69.0,54.6,48.0,27.2,9.6
61,North_Dakota,2011,6.4,10.0,19.2,39.1,50.9,62.4,71.1,68.6,58.3,48.4,30.5,23.0
62,North_Dakota,2012,20.0,21.0,40.6,45.8,55.0,65.5,74.1,67.4,58.2,41.2,27.5,13.3
63,North_Dakota,2013,11.4,16.8,17.6,31.3,53.4,63.3,68.3,68.6,62.0,41.6,26.2,5.0
64,North_Dakota,2014,8.5,5.6,22.7,38.2,53.7,62.5,66.8,67.0,57.8,46.5,20.2,18.2
65,North_Dakota,2015,16.0,8.4,33.0,44.3,52.4,65.1,69.9,68.0,62.0,47.8,32.5,21.1
66,North_Dakota,2016,14.6,25.6,36.3,41.8,56.6,66.0,69.3,68.0,58.6,46.1,39.3,10.2
67,North_Dakota,2017,11.2,20.5,27.4,42.7,54.8,64.8,72.2,65.2,58.3,45.0,26.4,15.6
68,North_Dakota,2018,11.8,5.4,24.7,33.3,60.2,67.4,69.3,67.6,55.0,39.1,22.9,20.8
69,North_Dakota,2019,9.8,-2.7,20.6,41.8,49.6,64.0,69.3,65.5,58.3,37.6,26.1,16.1
70,North_Dakota,2020,12.9,17.8,29.8,37.6,52.5,66.9,70.3,69.2,57.1,37.8,31.8,23.4
71,North_Dakota,2021,21.1,5.8,35.8,40.6,52.7,69.3,73.8,68.9,62.2,48.6,32.6,14.1
0,Texas,1950,51.3,53.3,55.6,64.4,73.4,79.2,80.5,80.3,75.0,69.8,54.4,47.2
1,Texas,1951,45.4,49.3,56.1,63.7,72.8,79.9,84.6,84.9,77.1,68.2,51.8,49.4
2,Texas,1952,52.8,52.4,54.3,62.5,71.6,81.7,82.1,85.6,75.6,62.8,52.7,45.7
3,Texas,1953,51.2,49.2,61.3,64.2,72.8,85.0,83.7,81.7,76.3,66.8,53.6,43.8
4,Texas,1954,47.9,55.3,55.3,69.1,69.8,80.8,85.1,84.0,79.4,68.1,54.8,49.7
5,Texas,1955,45.6,48.3,57.8,68.3,74.6,78.3,82.1,81.6,77.5,66.3,54.0,48.2
6,Texas,1956,46.1,49.2,57.2,64.3,76.0,82.0,84.0,83.3,77.8,69.4,52.2,50.0
7,Texas,1957,46.8,55.9,55.2,62.7,70.8,78.6,84.4,82.9,74.2,62.7,51.0,50.1
8,Texas,1958,43.6,45.3,49.3,62.6,72.6,81.3,83.3,82.9,76.3,63.9,55.3,44.7
9,Texas,1959,43.1,48.4,54.5,62.5,74.3,79.6,80.4,81.7,77.5,64.9,49.1,48.4
10,Texas,1960,44.1,43.7,50.6,66.6,71.5,81.2,81.7,81.2,76.2,68.1,56.1,42.9
11,Texas,1961,41.4,49.6,57.9,63.7,73.4,77.6,79.6,79.4,75.1,65.7,51.3,46.6
12,Texas,1962,40.1,55.7,53.0,64.6,75.6,78.4,82.9,83.8,76.5,69.4,54.9,46.8
13,Texas,1963,39.2,47.7,59.2,70.0,74.4,80.1,83.8,83.2,77.1,70.3,56.7,40.7
14,Texas,1964,44.6,43.8,55.2,67.0,74.4,79.5,84.2,83.4,75.8,63.9,57.0,47.3
15,Texas,1965,49.2,46.2,49.5,68.2,72.9,78.8,83.0,80.9,76.8,64.3,60.7,50.6
16,Texas,1966,40.3,44.8,56.7,64.8,71.6,78.1,84.0,79.5,74.4,63.5,58.6,45.5
17,Texas,1967,46.5,48.2,62.0,70.6,71.9,80.3,81.6,79.6,72.3,64.9,55.3,45.3
18,Texas,1968,44.5,45.1,53.6,63.7,71.7,78.4,79.7,80.8,73.1,67.4,52.9,46.4
19,Texas,1969,48.9,49.6,49.0,65.8,71.3,79.1,85.1,83.1,75.6,64.4,53.4,49.1
20,Texas,1970,41.8,49.5,51.7,65.3,70.7,77.8,81.9,82.3,75.7,62.3,52.6,53.2
21,Texas,1971,48.8,49.7,56.8,64.2,72.3,80.3,82.2,77.1,74.4,66.8,55.9,50.6
22,Texas,1972,47.1,50.6,61.1,68.8,71.0,79.1,80.0,79.4,77.2,66.0,48.8,44.1
23,Texas,1973,41.0,46.4,58.0,60.1,70.8,77.4,80.8,79.7,75.1,67.5,59.9,47.9
24,Texas,1974,45.4,50.9,62.6,66.0,75.5,78.6,82.4,79.0,69.1,65.3,53.6,45.8
25,Texas,1975,47.8,47.9,55.4,63.6,71.7,78.6,79.2,80.1,71.8,66.0,55.4,47.8
26,Texas,1976,45.0,56.2,58.3,65.3,68.3,78.0,78.0,80.1,73.9,58.3,47.8,44.6
27,Texas,1977,38.7,50.2,56.8,64.0,73.4,80.4,83.0,83.2,80.1,67.3,56.8,49.5
28,Texas,1978,38.3,40.8,55.4,67.8,74.0,80.2,84.6,81.0,75.5,65.5,56.5,45.6
29,Texas,1979,37.2,45.7,56.9,64.6,69.8,77.2,81.9,79.6,74.1,68.7,51.2,47.6
30,Texas,1980,46.9,48.0,55.2,62.5,72.2,83.0,86.1,83.0,77.7,63.8,52.1,49.3
31,Texas,1981,45.9,49.8,55.4,68.0,70.9,79.3,82.5,80.4,75.0,66.2,57.5,48.8
32,Texas,1982,46.1,46.4,58.9,64.0,71.5,78.2,82.7,83.2,77.0,65.6,54.7,47.5
33,Texas,1983,44.0,48.5,55.1,60.7,70.7,76.7,82.0,82.8,76.7,67.5,57.5,38.4
34,Texas,1984,41.7,50.4,57.0,64.4,73.9,79.9,81.8,81.7,73.7,65.6,54.5,52.8
35,Texas,1985,40.3,45.7,59.4,66.6,73.6,78.3,81.0,83.4,76.0,66.4,57.6,44.1
36,Texas,1986,48.9,53.2,59.7,68.5,72.3,78.4,82.8,81.0,77.2,64.5,53.8,45.9
37,Texas,1987,45.0,50.6,53.2,62.2,72.1,77.3,80.6,82.2,74.4,65.6,55.0,47.5
38,Texas,1988,42.0,48.4,56.2,64.0,71.3,78.3,81.1,82.1,75.6,66.3,58.1,48.5
39,Texas,1989,50.0,45.4,57.6,66.6,75.3,77.6,81.6,80.5,73.1,66.9,56.9,39.7
40,Texas,1990,50.2,53.3,57.3,64.7,72.8,83.6,79.9,80.5,76.4,64.5,58.3,45.8
41,Texas,1991,43.4,52.5,59.3,67.1,74.6,79.4,80.9,80.3,72.4,67.1,50.9,49.2
42,Texas,1992,45.4,53.0,58.9,64.5,69.6,77.9,81.4,78.2,76.0,67.4,51.8,48.6
43,Texas,1993,45.5,49.3,56.0,63.0,70.6,79.0,83.1,82.9,75.0,64.4,51.0,49.2
44,Texas,1994,46.6,49.1,58.4,65.0,71.5,82.1,82.9,81.5,74.4,66.8,58.0,50.6
45,Texas,1995,48.0,53.2,56.5,63.8,72.4,77.4,82.7,82.2,75.4,66.3,55.9,48.8
46,Texas,1996,45.9,52.9,53.1,64.5,78.5,81.1,83.6,80.3,73.9,65.8,55.9,49.8
47,Texas,1997,44.9,49.0,59.4,59.7,70.5,77.6,82.7,81.8,78.0,66.0,52.5,45.0
48,Texas,1998,50.6,51.1,55.0,63.0,77.2,83.9,86.4,82.3,79.5,68.5,58.5,48.2
49,Texas,1999,50.3,56.6,57.6,66.9,72.8,79.2,81.8,84.3,75.8,65.8,59.6,48.6
50,Texas,2000,50.7,57.0,61.4,66.1,76.9,78.6,84.1,84.2,78.1,67.2,51.1,42.4
51,Texas,2001,43.9,51.9,53.3,67.8,74.1,80.9,85.1,82.8,74.9,65.4,58.9,49.4
52,Texas,2002,48.7,47.1,55.4,69.1,74.0,80.6,80.9,82.8,76.0,64.9,53.0,47.8
53,Texas,2003,46.2,48.3,57.2,66.6,75.8,78.5,82.1,82.9,73.9,67.4,58.0,49.1
54,Texas,2004,48.9,47.4,61.8,64.3,73.7,78.7,80.7,79.2,75.2,69.7,55.7,47.6
55,Texas,2005,50.7,51.9,56.5,64.3,71.8,80.5,82.4,81.3,79.9,66.4,58.7,47.2
56,Texas,2006,52.9,50.2,61.1,70.7,75.7,80.8,83.4,83.6,74.1,66.8,57.9,48.2
57,Texas,2007,42.5,49.4,61.9,61.7,71.4,77.9,79.0,81.8,77.1,68.6,57.6,49.2
58,Texas,2008,46.1,53.2,58.4,65.3,74.3,82.9,81.7,80.8,73.3,65.4,56.8,48.2
59,Texas,2009,47.9,55.5,59.5,64.8,73.6,81.7,84.1,83.3,74.1,64.2,57.3,43.1
60,Texas,2010,44.4,44.0,54.8,65.0,73.8,82.7,81.4,84.4,77.7,67.2,56.6,49.2
61,Texas,2011,45.0,48.7,61.8,70.3,74.1,85.2,87.0,88.2,77.9,66.9,56.9,46.1
62,Texas,2012,50.4,51.8,63.2,70.2,75.5,82.4,83.4,83.7,76.6,65.9,59.0,51.1
63,Texas,2013,47.9,51.7,57.2,63.0,72.5,81.8,81.3,83.3,78.2,66.7,52.9,44.8
64,Texas,2014,44.5,48.4,54.8,65.4,72.0,80.6,81.7,82.6,76.4,69.6,51.5,50.7
65,Texas,2015,44.0,48.2,56.2,66.6,71.6,79.3,83.2,83.3,79.2,69.2,57.3,51.5
66,Texas,2016,46.4,54.4,61.2,66.1,71.6,80.1,85.4,81.5,77.6,70.9,61.0,49.6
67,Texas,2017,50.8,58.4,63.6,67.1,72.0,80.6,83.6,80.6,76.5,66.5,60.3,47.8
68,Texas,2018,43.8,52.3,61.7,63.0,78.0,83.9,84.5,83.0,76.2,65.4,51.9,48.3
69,Texas,2019,47.2,51.9,55.7,65.0,72.5,79.1,82.8,85.9,81.5,65.2,53.2,50.7
70,Texas,2020,50.7,49.4,63.2,65.1,74.6,80.7,85.2,84.4,74.1,65.9,60.6,48.5
71,Texas,2021,47.3,43.9,59.4,63.7,71.8,80.2,80.8,81.9,78.2,69.8,57.3,59.0
0,Delaware,1950,45.1,35.4,39.5,49.1,60.3,69.8,74.2,72.3,64.5,58.1,46.6,33.2
1,Delaware,1951,36.7,36.3,42.3,52.1,61.8,70.4,75.7,73.5,67.0,58.8,42.4,38.9
2,Delaware,1952,37.7,37.4,41.2,54.4,61.1,73.4,78.1,74.0,67.0,52.8,45.6,37.1
3,Delaware,1953,39.2,38.9,44.1,52.6,65.7,71.2,76.2,73.6,67.7,57.4,45.3,39.6
4,Delaware,1954,33.4,40.7,42.7,55.9,60.4,71.4,75.6,73.3,68.9,60.1,43.7,35.6
5,Delaware,1955,31.8,35.3,44.7,54.8,64.1,67.8,79.7,77.0,67.3,57.8,43.7,30.6
6,Delaware,1956,31.3,38.4,40.3,50.0,60.5,71.0,74.1,73.3,65.5,57.6,46.0,43.6
7,Delaware,1957,30.0,38.2,42.2,55.8,63.8,74.0,75.8,72.6,69.5,53.2,47.2,39.4
8,Delaware,1958,31.0,28.5,38.8,53.2,61.4,68.1,77.4,73.2,65.8,56.0,47.2,28.4
9,Delaware,1959,32.1,34.9,42.6,54.6,66.0,72.3,75.8,76.3,69.8,60.2,45.3,39.0
10,Delaware,1960,35.4,36.4,32.2,57.2,60.9,71.1,73.4,75.3,67.8,55.6,46.7,29.4
11,Delaware,1961,27.0,36.3,44.3,49.3,59.2,70.3,76.0,74.0,72.1,57.0,47.4,34.6
12,Delaware,1962,32.9,32.6,40.6,53.0,64.4,71.1,72.5,72.8,64.3,56.9,42.4,31.0
13,Delaware,1963,30.2,28.7,45.9,53.0,60.8,70.6,75.3,72.2,63.3,58.0,48.4,29.7
14,Delaware,1964,34.4,33.0,44.1,49.9,63.6,71.3,75.6,71.7,67.1,52.8,47.8,39.0
15,Delaware,1965,30.9,34.8,39.3,49.0,66.1,69.6,74.2,73.1,69.0,53.8,45.5,38.3
16,Delaware,1966,29.9,33.2,43.7,48.2,60.3,71.2,76.4,74.7,65.6,54.4,46.6,35.8
17,Delaware,1967,37.6,30.9,40.4,52.4,56.3,70.2,74.2,72.4,64.0,54.7,41.0,37.3
18,Delaware,1968,28.9,30.4,45.1,52.8,59.7,71.0,75.7,76.0,67.5,58.3,47.4,34.2
19,Delaware,1969,31.1,33.0,39.0,54.5,62.6,72.9,75.2,73.4,66.7,55.1,43.9,33.3
20,Delaware,1970,26.1,34.2,38.7,51.3,63.4,70.6,74.8,74.9,70.9,59.1,47.2,36.4
21,Delaware,1971,29.0,36.1,40.5,50.4,59.9,71.7,74.5,72.6,69.4,62.2,45.2,43.1
22,Delaware,1972,36.1,33.4,41.6,49.6,61.3,67.4,75.2,72.9,67.3,52.6,43.9,41.7
23,Delaware,1973,35.0,33.5,47.2,52.8,60.1,73.6,75.8,75.6,69.3,58.0,47.5,39.0
24,Delaware,1974,38.5,33.7,44.6,55.0,61.5,67.9,74.8,74.2,66.8,53.0,46.3,39.4
25,Delaware,1975,37.8,37.1,41.5,47.7,64.2,71.0,74.4,75.8,65.5,59.5,50.4,37.4
26,Delaware,1976,30.4,42.5,46.5,54.9,61.2,73.1,74.2,72.6,66.1,52.1,39.8,31.9
27,Delaware,1977,22.2,35.0,48.5,55.5,64.2,68.6,76.7,76.0,70.0,54.7,48.4,35.7
28,Delaware,1978,29.6,24.1,39.5,51.9,60.2,70.8,73.5,76.6,66.8,55.1,48.0,38.8
29,Delaware,1979,33.2,23.6,46.1,51.3,63.8,67.2,74.0,74.1,67.7,55.1,50.2,39.1
30,Delaware,1980,33.2,30.2,40.3,54.3,64.2,69.0,77.1,77.0,70.9,54.8,43.4,34.6
31,Delaware,1981,27.0,38.8,40.8,55.7,61.0,72.7,75.8,71.8,66.0,53.4,45.3,34.6
32,Delaware,1982,26.3,35.5,42.3,50.0,63.7,68.6,75.8,71.4,66.1,56.0,48.8,43.0
33,Delaware,1983,34.6,34.6,45.2,51.0,61.2,71.1,77.0,75.8,68.5,57.6,47.3,35.0
34,Delaware,1984,28.3,40.4,37.9,50.8,61.6,72.6,74.0,74.7,65.3,61.8,44.8,44.0
35,Delaware,1985,28.3,35.8,45.9,56.2,64.7,69.6,75.4,73.7,68.3,59.5,52.8,34.0
36,Delaware,1986,33.4,33.1,44.8,52.2,65.3,72.6,77.4,72.5,67.4,58.6,45.5,38.3
37,Delaware,1987,31.8,31.6,44.5,51.2,63.3,73.6,78.6,74.8,68.9,52.3,48.5,39.6
